handle,text,truncated,cleaned_text,subjectivity,polarity,sentiment_analysis
HillaryClinton,Watch live: Hillary takes the stage for the first presidential debate → https://t.co/FbmDLQp03w #DebateNight,False,watch live hillary takes stage first presidential debate debatenight,0.41666666666666663,0.19318181818181818,positive
HillaryClinton,Let's do this. #DebateNight https://t.co/NkPEGHzucT,False,let debatenight,0.0,0.0,neutral
realDonaldTrump,"Why isn't Hillary Clinton 50 points ahead?
#DebateNight https://t.co/iux7icIkaT",False,hillary clinton points ahead debatenight,0.0,0.0,neutral
HillaryClinton,"If you're with Hillary, now's the time to show it. Chip in before tonight's debate to have her back: https://t.co/OftmbqRvyQ #DebateNight",False,hillary time show chip tonight debate back debatenight,0.0,0.0,neutral
HillaryClinton,"No matter what Donald says at tonight's debate, we already know the real Trump.

Follow @TheBriefing2016 for the fa… https://t.co/ueK4tWWMN0",True,matter donald says tonight debate already know real trump follow thebriefing,0.30000000000000004,0.2,positive
HillaryClinton,"Hillary’s set to take the debate stage at 9pm ET.

Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi",False,hillary set take debate stage watch debatenight,0.0,0.0,neutral
realDonaldTrump,Join @realDonaldTrump on his official social media platforms during tonight's debate ~ as @TeamTrump manages rapid… https://t.co/hheOvJjvcZ,False,join realdonaldtrump official social media platforms tonight debate teamtrump manages rapid,0.06666666666666667,0.03333333333333333,positive
HillaryClinton,"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7",True,blame little john meat loaf fired gary busey kinds decisions would keep,0.5,-0.1875,negative
realDonaldTrump,"My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!
#DebateNight #TrumpPence16",False,team deplorables managing twitter account evenings debate tune debatenight trumppence,0.0,0.0,neutral
HillaryClinton,Study: Donald Trump would raise taxes on millions of middle-class families https://t.co/NmTl8m1R1G https://t.co/INemC8Roms,False,study donald trump would raise taxes millions middle class families,0.0,0.0,neutral
HillaryClinton,Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight,False,questions trump still needs answer debatenight,0.0,0.0,neutral
HillaryClinton,Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q,False,watch watch tonight debate debatenight,0.0,0.0,neutral
HillaryClinton,"Trump told 31 outright lies just last week.

Keep him honest at tonight's debate: Follow @TheBriefing2016 to get th… https://t.co/m1WyJ3DJqF",True,trump told outright lies last week keep honest tonight debate follow thebriefing get,0.48333333333333334,0.3,positive
HillaryClinton,"""Our presidents are role models for generations of our children. Is this the example we want for them?"" —@NYTimes… https://t.co/lQRruBpQfB",True,presidents role models generations children example want nytimes,0.0,0.0,neutral
HillaryClinton,Hillary Clinton has a $10 billion plan to stop the heroin epidemic. Donald Trump has some slogans. https://t.co/tN8jGGWrvn,False,hillary clinton billion plan stop heroin epidemic donald trump slogans,0.0,0.0,neutral
HillaryClinton,"These headlines on Trump's lies are from just one week of his campaign.

Imagine four years of his presidency. https://t.co/FE1hZ7MmR6",False,headlines trump lies one week campaign imagine four years presidency,0.0,0.0,neutral
HillaryClinton,Everything you need to know before watching tonight's debate: https://t.co/Z4gcpSDfZa https://t.co/bymTtB2Et7,False,everything need know watching tonight debate,0.0,0.0,neutral
HillaryClinton,"Tonight, Hillary will debate Trump for the first time. Follow @TheBriefing2016 to make sure he's held accountable to the facts. #DebateNight",False,tonight hillary debate trump first time follow thebriefing make sure held accountable facts debatenight,0.611111111111111,0.375,positive
realDonaldTrump,"#Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, going into #Debates2016",False,polls showing realdonaldtrump surging hillaryclinton slipping camp defense lowering expectations going debates,0.1,-0.1,negative
HillaryClinton,A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP,False,reminder heading tonight debate debatenight,0.0,0.0,neutral
HillaryClinton,"""Donald Trump is a man who dwells in bigotry, bluster and false promises."" —@NYTimes https://t.co/dGBX93R3PK #DebateNight",False,donald trump man dwells bigotry bluster false promises nytimes debatenight,0.6,-0.4000000000000001,negative
HillaryClinton,"This job takes maturity, compassion, and wisdom. Only one candidate has what it takes. #DebateNight https://t.co/TAA1qZUdtq",False,job takes maturity compassion wisdom one candidate takes debatenight,0.0,0.0,neutral
HillaryClinton,Our daughters deserve better. https://t.co/LJPlFegSTs,False,daughters deserve better,0.5,0.5,positive
HillaryClinton,Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI,False,single living president endorsed donald trump,0.21428571428571427,-0.07142857142857142,negative
HillaryClinton,Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe,False,trump win tonight debate lying american people,0.2,0.4,positive
HillaryClinton,RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL,False,got hillary back tonight debates,0.0,0.0,neutral
realDonaldTrump,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. 
#TrumpTrain… https://t.co/xDGCwYVK0Q",True,new national bloomberg poll released thank join movement trumptrain,0.45454545454545453,0.13636363636363635,positive
HillaryClinton,"When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C",False,come together problem solve divide heal,0.0,0.0,neutral
realDonaldTrump,"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed.",False,really sad news great arnold palmer king died one like true champion truly missed,0.7999999999999999,0.21666666666666667,positive
HillaryClinton,"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H",False,today sacrifices gold star families weigh heavier mind thank fight get care amp benefits deserve,0.0,0.0,neutral
realDonaldTrump,Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!,False,five people killed washington state middle eastern immigrant many people died weekend ohio drug overdoses riots,0.16666666666666666,0.09999999999999999,positive
HillaryClinton,"59 years ago, 9 brave students integrated Central High School, changing the course of history. Let's recommit to fi… https://t.co/wzF4WRU5IS",True,years ago brave students integrated central high school changing course history let recommit,0.5966666666666667,0.32,positive
HillaryClinton,Let's send Donald Trump—and the world—a clear message. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/0VI8zmXgZE,False,let send donald trump world clear message lovetrumpshate,0.3833333333333333,0.10000000000000002,positive
HillaryClinton,Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf,False,imagine donald trump sitting situation room making life death decisions behalf united states,0.0,0.0,neutral
HillaryClinton,The NYT Editorial Board says Donald Trump should not be president. Here's why. https://t.co/aQ0NZm19Hx via @nytopinion,False,nyt editorial board says donald trump president via nytopinion,0.0,0.0,neutral
HillaryClinton,Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju,False,take trump ready responsibility president,0.5,0.2,positive
HillaryClinton,"""[Hillary] is one of the most qualified people ever to run for the office, and she easily earns our endorsement.”… https://t.co/AhBE0UuJPO",True,hillary one qualified people ever run office easily earns endorsement,0.8333333333333334,0.43333333333333335,positive
HillaryClinton,Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX,False,veterans families deserve president disrespect disparage sacrifices,0.0,0.0,neutral
realDonaldTrump,"Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu:
https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED",False,readout meeting israeli prime minister benjamin netanyahu,0.0,0.0,neutral
HillaryClinton,7 ways Hillary's policies would help you in your daily life: https://t.co/f7oDXlVyx6,False,ways hillary policies would help daily life,0.0,0.0,neutral
HillaryClinton,This war hero's Gold Star parents want you to know why they're backing .@HillaryClinton for president… https://t.co/6vEh87N02B,False,war hero gold star parents want know backing hillaryclinton president,0.0,0.0,neutral
HillaryClinton,"Once again, Trump's own words are the best evidence he's not fit to be president. https://t.co/D3Ox56zt1k",False,trump words best evidence fit president,0.35,0.7,positive
HillaryClinton,Gold Star families have made sacrifices most of us can't even fathom. They deserve our respect and our thanks. https://t.co/c9gDHudBjt,False,gold star families made sacrifices even fathom deserve respect thanks,0.2,0.2,positive
HillaryClinton,Not one living president has said they believe Donald Trump has what it takes to be Commander-in-Chief. https://t.co/3HeTtkQ6KS,False,one living president said believe donald trump takes commander chief,0.0,0.0,neutral
HillaryClinton,Meet three women who inspired Hillary to become the person she is today: https://t.co/1O4rw3ecBH https://t.co/Df9X0o5E6h,False,meet three women inspired hillary become person today,0.0,0.0,neutral
realDonaldTrump,Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.,False,looking forward meeting benjamin netanyahu trump tower,0.0,0.0,neutral
HillaryClinton,"""Our endorsement is rooted in respect for her intellect, experience, toughness and courage."" —@NYTimes on Hillary… https://t.co/ihdRZdqGva",True,endorsement rooted respect intellect experience toughness courage nytimes hillary,0.0,0.0,neutral
realDonaldTrump,Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!,False,bernie sanders gave hillary dem nomination gave mails issue gotten bigger,0.5,0.0,neutral
realDonaldTrump,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!",False,many team staff bernie sanders treated badly hillary clinton campaign like trump trade lot,0.5833333333333333,-0.09999999999999992,negative
